record_uid,subject_id,axis,rep_index,n_reps_detected,phase_duration_s,segment,rise_fraction,progress_rate_per_s,mean_abs_dynamic_g,rms_dynamic_g,peak_dynamic_g
singleonly_subject001_Chest_Press_(rack)_record0002,3,accel_y_g,8,14,1.36,early,0.25854080254171863,0.5703105938420263,0.07689065431530648,0.09713185716020373,0.22140667328852498
singleonly_subject001_Chest_Press_(rack)_record0002,3,accel_y_g,8,14,1.36,middle,0.398614058041575,0.8792957162681801,0.17218899640911323,0.1918134773996937,0.34569669412990633
singleonly_subject001_Chest_Press_(rack)_record0002,3,accel_y_g,8,14,1.36,late,0.34284513941670636,0.7562760428309697,0.2350870828649592,0.26026019578008847,0.44570068564090015
singleonly_subject001_Chest_Press_(rack)_record0002,3,accel_y_g,9,14,1.12,early,0.5839963152519505,1.5642758444248674,0.08440348239291195,0.10178199991517457,0.19461377098927352
singleonly_subject001_Chest_Press_(rack)_record0002,3,accel_y_g,9,14,1.12,middle,0.2566013885225714,0.6873251478283162,0.17255320471160132,0.19437619883258214,0.34579331349288045
singleonly_subject001_Chest_Press_(rack)_record0002,3,accel_y_g,9,14,1.12,late,0.15940229622547808,0.4269704363182448,0.20137292258587078,0.2095639697512774,0.3042179995963001
singleonly_subject001_Chest_Press_(rack)_record0002,3,accel_y_g,10,14,1.18,early,0.3754515325525565,0.9545377946251437,0.11510276250905739,0.1288304292001286,0.23409550870905077
singleonly_subject001_Chest_Press_(rack)_record0002,3,accel_y_g,10,14,1.18,middle,0.49994942152732846,1.2710578513406656,0.1937592538710308,0.20788717207121338,0.36097822498517296
singleonly_subject001_Chest_Press_(rack)_record0002,3,accel_y_g,10,14,1.18,late,0.12459904592011506,0.316777235390123,0.24570343838092157,0.26144556254656415,0.4541979031303944
singleonly_subject001_Chest_Press_(rack)_record0002,3,accel_y_g,11,14,1.1,early,0.7485879549198317,2.0416035134177224,0.39587857105415314,0.4170390133891925,0.607033884226179
singleonly_subject001_Chest_Press_(rack)_record0002,3,accel_y_g,11,14,1.1,middle,0.07600196461716735,0.2072780853195473,0.47060314025140004,0.4842059735840923,0.6812570366327377
singleonly_subject001_Chest_Press_(rack)_record0002,3,accel_y_g,11,14,1.1,late,0.175410080463001,0.4783911285354571,0.5382828575967697,0.5465620113254066,0.7397934947742657
singleonly_subject001_Chest_Press_(rack)_record0002,3,accel_y_g,12,14,0.78,early,0.6854846728059937,2.636479510792283,0.24822325867329262,0.2675093362416499,0.422863636164176
singleonly_subject001_Chest_Press_(rack)_record0002,3,accel_y_g,12,14,0.78,middle,0.31089938099582404,1.1957668499839387,0.3257314152862567,0.3337863765727057,0.46388793564758896
singleonly_subject001_Chest_Press_(rack)_record0002,3,accel_y_g,12,14,0.78,late,0.003615946198182285,0.013907485377624169,0.33003160872881493,0.3482257605071672,0.519252182789091
singleonly_subject001_Chest_Press_(rack)_record0002,3,accel_y_g,13,14,1.06,early,0.5867627967511928,1.6606494247675267,0.11842659917652272,0.13803742160821975,0.21981392686341017
singleonly_subject001_Chest_Press_(rack)_record0002,3,accel_y_g,13,14,1.06,middle,0.11988208003067291,0.3392889057471875,0.1697886817151629,0.18501096810720988,0.29663528537789546
singleonly_subject001_Chest_Press_(rack)_record0002,3,accel_y_g,13,14,1.06,late,0.2933551232181343,0.8302503487305686,0.22208285244858167,0.23159412156081463,0.3832832590003077
singleonly_subject001_Chest_Press_(rack)_record0002,3,accel_y_g,14,14,1.8,early,0.5501871371670457,0.9169785619450762,0.16707570053142898,0.19062429834858455,0.3492203842281477
singleonly_subject001_Chest_Press_(rack)_record0002,3,accel_y_g,14,14,1.8,middle,0.263892107174691,0.4398201786244851,0.2767094891675105,0.2862898332539268,0.4515667400011885
singleonly_subject001_Chest_Press_(rack)_record0002,3,accel_y_g,14,14,1.8,late,0.18592075565826327,0.3098679260971054,0.4145326150238807,0.5279024768166758,1.4551395683963517
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,1,19,1.42,early,0.3380975836798541,0.7142906697461707,0.06435441256539134,0.07602653774659203,0.14852185090386416
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,1,19,1.42,middle,0.17690330968032908,0.3737393866485826,0.1835096188327433,0.1905563312222577,0.3263020698204485
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,1,19,1.42,late,0.4849991066398168,1.0246459999432749,0.2806450229150835,0.2941537210450534,0.6526793999814099
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,2,19,1.7,early,0.41150118465616087,0.726178561157931,0.14942449225965918,0.15973760767059528,0.24870852258627052
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,2,19,1.7,middle,0.34204563427337403,0.603609942835366,0.26964014724153434,0.2778456948165409,0.38655450549383075
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,2,19,1.7,late,0.2464531810704651,0.4349173783596442,0.3671071206227175,0.3680944026033807,0.41220876716253974
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,3,19,1.64,early,0.401714902098394,0.7348443331068183,0.0706015544513122,0.08224085819672781,0.15117403222532344
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,3,19,1.64,middle,0.36834329633099905,0.6737987128006081,0.1852238267669228,0.1917778367172909,0.2580832802171066
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,3,19,1.64,late,0.22994180157060695,0.42062524677550045,0.2761769304704022,0.27686032993225124,0.306600455323632
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,4,19,1.54,early,0.39246345559208756,0.7645391992053654,0.03758507289967625,0.04821804345842109,0.10528756339523648
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,4,19,1.54,middle,0.3018383414946197,0.587996769145363,0.10993880239319469,0.11887824770910176,0.1758022994171673
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,4,19,1.54,late,0.30569820291329275,0.5955159797012195,0.21288971905916182,0.21450315503379425,0.24219899012038315
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,5,19,1.4,early,0.2646942835396226,0.5672020361563342,0.02275204415497507,0.027994611857621594,0.055693337709760704
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,5,19,1.4,middle,0.41722813523759844,0.8940602897948539,0.10362935113347922,0.1211852431076491,0.22739995659624568
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,5,19,1.4,late,0.31807758122277896,0.6815948169059549,0.20086895800318924,0.20500309874084477,0.26208488986923184
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,6,19,1.14,early,0.19660375733231783,0.5173783087692575,0.09196753407605315,0.09790290402703118,0.13527426252783914
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,6,19,1.14,middle,0.5027143204558273,1.3229324222521772,0.1825794493230645,0.21039140436283862,0.43613393527344024
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,6,19,1.14,late,0.30068192221185486,0.7912682163469864,0.2541557870627283,0.2627293800592473,0.39602846507015566
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,7,19,1.44,early,0.24305166595127253,0.5063576373984845,0.12474052692434873,0.13217689144042152,0.21262719070046532
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,7,19,1.44,middle,0.3877891233186615,0.8078940069138781,0.2140364923711385,0.22403855715777138,0.33432113353712345
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,7,19,1.44,late,0.36915921073006597,0.7690816890209707,0.3391887918105339,0.3416904439339914,0.42794401840661545
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,8,19,1.26,early,0.32144710823299033,0.765350257697596,0.09335312035809278,0.11201648202322477,0.2301387307021292
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,8,19,1.26,middle,0.2604023235165666,0.6200055321823015,0.17257076500082635,0.18454672460575322,0.28362752396392876
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,8,19,1.26,late,0.41815056825044306,0.9955965910724833,0.2844337193163399,0.2919653133471198,0.41971382535362456
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,9,19,1.3,early,0.29943035675525675,0.6909931309736694,0.10663664150316192,0.12085917954721283,0.2161428624094709
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,9,19,1.3,middle,0.21943974123286714,0.506399402845078,0.1731430709304327,0.18549546185843271,0.2772690824784453
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,9,19,1.3,late,0.4811299020118761,1.11029977387356,0.3085106849530589,0.3142602589242407,0.4518047760507159
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,10,19,1.22,early,0.3673742036065364,0.903379189196401,0.0926741579220285,0.12052070056221452,0.29885166259919316
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,10,19,1.22,middle,0.11707454383953525,0.28788822255623425,0.16675829511910553,0.17875298102879408,0.3006303348767997
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,10,19,1.22,late,0.5155512525539283,1.2677489816899876,0.27863685478689565,0.2876143549931675,0.4154816496731665
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,11,19,1.22,early,0.36611001321143544,0.9002705242904151,0.06124119624579872,0.08741723869305022,0.25380391755749643
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,11,19,1.22,middle,0.24377913506329973,0.5994568894999175,0.13833480181699329,0.154221400586006,0.2585123947358068
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,11,19,1.22,late,0.39011085172526483,0.9592889796522905,0.24919117906037508,0.2529099865895975,0.337614964224779
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,12,19,1.22,early,0.18739914192639995,0.4608175621140983,0.08506024389474799,0.09555199875210278,0.15830068095188188
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,12,19,1.22,middle,0.2415514716824982,0.5939790287274547,0.1705775783174986,0.18623904205034067,0.2996061424352181
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,12,19,1.22,late,0.5710493863911019,1.4042198026010702,0.28945745042043486,0.3072236348311754,0.5353908190424872
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,13,19,1.34,early,0.33534280234295283,0.750767467931984,0.08220561361593251,0.0984294606192115,0.19444491524157592
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,13,19,1.34,middle,0.1455757239959256,0.3259157999908782,0.1381595403725317,0.15922878592917894,0.29488772667065444
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,13,19,1.34,late,0.5190814736611216,1.1621227022263914,0.26893527629462083,0.27860680749169203,0.3890739294254002
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,14,19,1.22,early,0.29715558658738084,0.7307104588214284,0.07401650863828768,0.08547417732861681,0.15415113017149873
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,14,19,1.22,middle,0.29823493002118906,0.7333645820193174,0.1537774143884394,0.17237492574585392,0.29072116248778734
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,14,19,1.22,late,0.4046094833914301,0.9949413526018773,0.2729515855809247,0.27866440821911426,0.3688420657948518
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,15,19,1.24,early,0.28870472091331156,0.6984791634999473,0.07653419343430863,0.09115319094299014,0.18456558520497734
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,15,19,1.24,middle,0.31422291246675593,0.7602167237098933,0.15109768966916767,0.15989179057406747,0.2546331511262607
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,15,19,1.24,late,0.3970723666199325,0.9606589514998366,0.27645762839099275,0.28063534679477314,0.3505981783631549
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,16,19,1.36,early,0.39521999746241704,0.8718088179318022,0.10156133379137844,0.11098768081732596,0.17336548844574162
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,16,19,1.36,middle,0.3116476103627888,0.6874579640355635,0.21364756250023942,0.22202453459765403,0.3456834639605093
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,16,19,1.36,late,0.29313239217479414,0.6466155709738105,0.32361352050535724,0.3291033619277886,0.4094939265982178
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,17,19,1.28,early,0.21639369292137509,0.5071727177844729,0.08885388072854573,0.09537354154412793,0.16284884123132048
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,17,19,1.28,middle,0.2709865935942112,0.6351248287364325,0.16469642756798417,0.17125318894299443,0.24095307512429232
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,17,19,1.28,late,0.5126197134844137,1.2014524534790945,0.28165319677758177,0.290309465263242,0.4464231408859105
singleonly_subject016_Chest_Press_(rack)_record0001,10004,accel_x_g,18,19,1.34,early,0.18774029527867916,0.4203140939074907,0.03491356485838733,0.04134157141928862,0.08576633004027046
